country,iso3,date,adj_close,returns
South Korea,KOR,1998-12-24,555.359985351563,0.0033005215877564
South Korea,KOR,1998-12-28,562.460021972656,0.0127035337672226
South Korea,KOR,1999-01-04,587.570007324219,0.043675340817857
South Korea,KOR,1999-01-05,576.780029296875,-0.0185344382224582
South Korea,KOR,1999-01-06,612.359985351563,0.0598593588429708
South Korea,KOR,1999-01-07,637.590026855469,0.0403751647163917
South Korea,KOR,1999-01-08,626.330017089844,-0.0178180696218853
South Korea,KOR,1999-01-11,640.950012207031,0.0230740537662566
South Korea,KOR,1999-01-12,631.190002441406,-0.0153445393682885
South Korea,KOR,1999-01-13,633.030029296875,0.00291093023139322
South Korea,KOR,1999-01-14,604.419982910156,-0.0462485684217144
South Korea,KOR,1999-01-15,614.570007324219,0.0166535559423098
South Korea,KOR,1999-01-18,622.52001953125,0.0128529395242438
South Korea,KOR,1999-01-19,618.119995117188,-0.00709318224526623
South Korea,KOR,1999-01-20,613.429992675781,-0.00761645919418807
South Korea,KOR,1999-01-21,582.039978027344,-0.0525270101308824
South Korea,KOR,1999-01-22,550.580017089844,-0.0555668370626528
South Korea,KOR,1999-01-25,539.760009765625,-0.0198476846666118
South Korea,KOR,1999-01-26,531.22998046875,-0.0159295787066576
South Korea,KOR,1999-01-27,565.200012207031,0.0619846367030474
South Korea,KOR,1999-01-28,571.469970703125,0.0110322647448085
South Korea,KOR,1999-01-29,571.429992675781,-0.0000699589266615064
South Korea,KOR,1999-02-01,581.669982910156,0.0177612690041329
South Korea,KOR,1999-02-02,567.280029296875,-0.0250501865901613
South Korea,KOR,1999-02-03,553.330017089844,-0.0248984611868162
South Korea,KOR,1999-02-04,550.150024414063,-0.00576358676037181
South Korea,KOR,1999-02-05,551.390014648438,0.00225137664390562
South Korea,KOR,1999-02-08,545.380004882813,-0.0109595809784668
South Korea,KOR,1999-02-09,523.380004882813,-0.0411750213558957
South Korea,KOR,1999-02-10,524.489990234375,0.00211855625582391
South Korea,KOR,1999-02-11,523.989990234375,-0.000953761725958735
South Korea,KOR,1999-02-12,551.77001953125,0.0516587466457699
South Korea,KOR,1999-02-18,536.409973144531,-0.0282325842057656
South Korea,KOR,1999-02-19,522.179992675781,-0.0268864019691915
South Korea,KOR,1999-02-22,508.489990234375,-0.0265668115965303
South Korea,KOR,1999-02-23,502.880004882813,-0.0110939476477583
South Korea,KOR,1999-02-24,498.420013427734,-0.00890846073931861
South Korea,KOR,1999-02-25,499.140014648438,0.00144352485156674
South Korea,KOR,1999-02-26,520.059997558594,0.041057537968892
South Korea,KOR,1999-03-02,533.969970703125,0.026395417900531
South Korea,KOR,1999-03-03,534.489990234375,0.00097340020463399
South Korea,KOR,1999-03-04,532.289978027344,-0.00412459062114667
South Korea,KOR,1999-03-05,539.190002441406,0.0128796056358542
South Korea,KOR,1999-03-08,571.840026855469,0.0587912609743517
South Korea,KOR,1999-03-09,572.849975585938,0.00176458078671882
South Korea,KOR,1999-03-10,569.27001953125,-0.00626898713690416
South Korea,KOR,1999-03-11,582.070007324219,0.0222358554120001
South Korea,KOR,1999-03-12,590.799987792969,0.0148868019992232
South Korea,KOR,1999-03-15,592.02001953125,0.00206292109263462
South Korea,KOR,1999-03-16,601.830017089844,0.0164345907105776
South Korea,KOR,1999-03-17,600.52001953125,-0.00217906273057
South Korea,KOR,1999-03-18,578.97998046875,-0.0365280781398338
South Korea,KOR,1999-03-19,604.219970703125,0.0426704206114383
South Korea,KOR,1999-03-22,607.739990234375,0.00580882131840177
South Korea,KOR,1999-03-23,614.340026855469,0.0108014216711156
South Korea,KOR,1999-03-24,611.47998046875,-0.00466634833723489
South Korea,KOR,1999-03-25,611.070007324219,-0.000670685311836117
South Korea,KOR,1999-03-26,609.789978027344,-0.00209693131279654
South Korea,KOR,1999-03-29,601.070007324219,-0.0144031870833885
South Korea,KOR,1999-03-30,618.049987792969,0.0278579280990865
South Korea,KOR,1999-03-31,618.97998046875,0.00150358984802512
South Korea,KOR,1999-04-01,636.890014648438,0.0285240487710583
South Korea,KOR,1999-04-02,646.780029296875,0.015409271859852
South Korea,KOR,1999-04-06,666.72998046875,0.0303788860057788
South Korea,KOR,1999-04-07,673.359985351563,0.00989494608141062
South Korea,KOR,1999-04-08,681.190002441406,0.0115611891392238
South Korea,KOR,1999-04-09,687.419982910156,0.00910416198444164
South Korea,KOR,1999-04-12,689.640014648438,0.0032243092756099
South Korea,KOR,1999-04-13,689.799987792969,0.000231939257909097
South Korea,KOR,1999-04-14,687.409973144531,-0.00347080999340133
South Korea,KOR,1999-04-15,722.010009765625,0.0491081299251714
South Korea,KOR,1999-04-16,725.140014648438,0.00432575712368877
South Korea,KOR,1999-04-19,766.590026855469,0.0555873834194527
South Korea,KOR,1999-04-20,770.429992675781,0.00499664774787512
South Korea,KOR,1999-04-21,743.260009765625,-0.0359028616793005
South Korea,KOR,1999-04-22,740.400024414063,-0.00385531567625286
South Korea,KOR,1999-04-23,750.989990234375,0.0142017094190914
South Korea,KOR,1999-04-26,776.299987792969,0.0331467045944178
South Korea,KOR,1999-04-27,793.97998046875,0.0225192197268376
South Korea,KOR,1999-04-28,790.030029296875,-0.00498729090700678
South Korea,KOR,1999-04-29,752.609985351563,-0.0485238106284953
South Korea,KOR,1999-04-30,752.590026855469,-0.0000265193940114372
South Korea,KOR,1999-05-03,756.590026855469,0.00530090409913431
South Korea,KOR,1999-05-04,771.169982910156,0.0190872893803657
South Korea,KOR,1999-05-06,810.539978027344,0.0497918451371531
South Korea,KOR,1999-05-07,810.619995117188,0.000098715846966968
South Korea,KOR,1999-05-10,814.239990234375,0.00445576989902907
South Korea,KOR,1999-05-11,781.409973144531,-0.0411552051329851
South Korea,KOR,1999-05-12,773.130004882813,-0.0106527290130112
South Korea,KOR,1999-05-13,742.369995117188,-0.0405994521055639
South Korea,KOR,1999-05-14,737.830017089844,-0.00613429567132862
South Korea,KOR,1999-05-17,717.830017089844,-0.0274806729046029
South Korea,KOR,1999-05-18,729.289978027344,0.0158386319694444
South Korea,KOR,1999-05-19,734.97998046875,0.00777183339547793
South Korea,KOR,1999-05-20,708.599975585938,-0.0365521034069776
South Korea,KOR,1999-05-21,710.489990234375,0.00266370112040626
South Korea,KOR,1999-05-24,695.599975585938,-0.0211801117155561
South Korea,KOR,1999-05-25,698.690002441406,0.00443240927370514
South Korea,KOR,1999-05-26,720.049987792969,0.0301134804343732
South Korea,KOR,1999-05-27,726.659973144531,0.00913801871324882
